"","Year","Month","Day","Hour","Minute","Department","Division","Case_Type","Hundred_Block","Street_Name","Local_Area","h_block","full_address","lat","lon"
"5211",2014,1,16,22,2,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","34##","E 4TH AV","Hastings-Sunrise","3400","3400 E 4TH AV, Vancouver, BC, Canada",49.2665047,-123.0307597
"5212",2014,1,17,7,4,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","16##","W 6TH AV","Fairview","1600","1600 W 6TH AV, Vancouver, BC, Canada",49.26597,-123.14139
"5213",2014,1,17,7,6,"CSG - Inspections","Property Use","PUI Noise Complaint Case","32##","W 16TH AV","Kitsilano","3200","3200 W 16TH AV, Vancouver, BC, Canada",49.2575651,-123.1763125
"5214",2014,1,17,7,13,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","29##","W 43RD AV","Kerrisdale","2900","2900 W 43RD AV, Vancouver, BC, Canada",49.2326651,-123.1705078
"5215",2014,1,17,7,33,"ENG - Streets","Traffic and Electrical Operations","Sign - Repair","Intersection","OAK ST and W 12TH AV","Fairview","Intersection"," OAK ST and W 12TH AV, Vancouver, BC, Canada",49.26059,-123.1267
"5216",2014,1,17,7,41,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","Intersection","THURLOW ST and W PENDER ST","Downtown","Intersection"," THURLOW ST and W PENDER ST, Vancouver, BC, Canada",49.28752,-123.1204
"5217",2014,1,17,7,51,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","21##","E 13TH AV","Kensington-Cedar Cottage","2100","2100 E 13TH AV, Vancouver, BC, Canada",49.2585249,-123.0618501
"5218",2014,1,17,7,54,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","45##","W 12TH AV","West Point Grey","4500","4500 W 12TH AV, Vancouver, BC, Canada",49.2618651,-123.2093622
"5219",2014,1,17,7,57,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","45##","W 12TH AV","West Point Grey","4500","4500 W 12TH AV, Vancouver, BC, Canada",49.2618651,-123.2093622
"5220",2014,1,17,7,58,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","10##","W 7TH AV","Fairview","1000","1000 W 7TH AV, Vancouver, BC, Canada",49.2650351,-123.1267427
"5221",2014,1,17,8,1,"ENG - Streets","Traffic and Electrical Operations","Sign - Repair","63##","TISDALL ST","Oakridge","6300","6300 TISDALL ST, Vancouver, BC, Canada",49.2279859,-123.1215006
"5222",2014,1,17,8,4,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","2##","E 62ND AV","Sunset","200","200 E 62ND AV, Vancouver, BC, Canada",49.2142443,-123.1018078
"5223",2014,1,17,8,8,"CSG - Licenses","Animal Control","Holding Stray Case","15##","W 4TH AV","Fairview","1500","1500 W 4TH AV, Vancouver, BC, Canada",49.2677651,-123.138464
"5224",2014,1,17,8,15,"ENG - Streets","Streets Operations","Street - Surface Water Flooding","Intersection","CHILCO ST and COMOX ST","West End","Intersection"," CHILCO ST and COMOX ST, Vancouver, BC, Canada",49.29058,-123.14263
"5225",2014,1,17,8,15,"Business Planning & Services","311 Contact Centre","Citizen Feedback","3##","E 65TH AV","Sunset","300","300 E 65TH AV, Vancouver, BC, Canada",49.2115841,-123.1000062
"5226",2014,1,17,8,18,"ENG - Solid Waste","Sanitation","Recycling Box Request","27##","W 7TH AV","Kitsilano","2700","2700 W 7TH AV, Vancouver, BC, Canada",49.2656351,-123.1666301
"5227",2014,1,17,8,19,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","7##","UNION ST","Strathcona","700","700 UNION ST, Vancouver, BC, Canada",49.2773249,-123.0893595
"5228",2014,1,17,8,21,"Business Planning & Services","311 Contact Centre","Citizen Feedback","1##","KEEFER PLACE","Downtown","100","100 KEEFER PLACE, Vancouver, BC, Canada",49.279606,-123.107833
"5229",2014,1,17,8,22,"Business Planning & Services","311 Contact Centre","Citizen Feedback","7##","UNION ST","Strathcona","700","700 UNION ST, Vancouver, BC, Canada",49.2773249,-123.0893595
"5230",2014,1,17,8,23,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","9##","W 7TH AV","Fairview","900","900 W 7TH AV, Vancouver, BC, Canada",49.2649952,-123.1240959
"5231",2014,1,17,8,25,"CSG - Inspections","Property Use","PUI Noise Complaint Case","43##","MAIN ST","Riley Park","4300","4300 MAIN ST, Vancouver, BC, Canada",49.2465995,-123.1010242
"5232",2014,1,17,8,28,"Business Planning & Services","311 Contact Centre","Citizen Feedback","9##","W 7TH AV","Fairview","900","900 W 7TH AV, Vancouver, BC, Canada",49.2649952,-123.1240959
"5233",2014,1,17,8,31,"ENG - Streets","Traffic and Electrical Operations","Street Light - New/Relocation","44##","W 1ST AV","West Point Grey","4400","4400 W 1ST AV, Vancouver, BC, Canada",49.2719351,-123.2059522
"5234",2014,1,17,8,31,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","54##","DUNDEE ST","Renfrew-Collingwood","5400","5400 DUNDEE ST, Vancouver, BC, Canada",49.236201,-123.0474048
"5235",2014,1,17,8,32,"Business Planning & Services","311 Contact Centre","Citizen Feedback","1##","KEEFER PLACE","Downtown","100","100 KEEFER PLACE, Vancouver, BC, Canada",49.279606,-123.107833
"5236",2014,1,17,8,35,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","15##","W 35TH AV","Shaughnessy","1500","1500 W 35TH AV, Vancouver, BC, Canada",49.2397851,-123.1396328
"5237",2014,1,17,8,38,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","14##","E 29TH AV","Kensington-Cedar Cottage","1400","1400 E 29TH AV, Vancouver, BC, Canada",49.244474,-123.0760563
"5238",2014,1,17,8,39,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","19##","W 36TH AV","Shaughnessy","1900","1900 W 36TH AV, Vancouver, BC, Canada",49.2389751,-123.1490222
"5239",2014,1,17,8,42,"Business Planning & Services","311 Contact Centre","Citizen Feedback","4400"," - 4499 SKEENA ST","Renfrew-Collingwood","4400","4400  - 4499 SKEENA ST, Vancouver, BC, Canada",49.2452374,-123.0283851
"5240",2014,1,17,8,46,"ENG - Water & Sewer","Water Operations","Water Hydrant Issue","35##","W 32ND AV","Dunbar Southlands","3500","3500 W 32ND AV, Vancouver, BC, Canada",49.2431551,-123.1821001
"5241",2014,1,17,8,48,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","20##","PENDRELL ST","West End","2000","2000 PENDRELL ST, Vancouver, BC, Canada",49.2898366,-123.143933
"5242",2014,1,17,8,49,"CSG - Licenses","Animal Control","Animal Complaint - Non-Emergency Case","92##","OAK ST","Marpole","9200","9200 OAK ST, Vancouver, BC, Canada",49.2015745,-123.1302986
"5243",2014,1,17,8,51,"Business Planning & Services","311 Contact Centre","Citizen Feedback","##","E 27TH AV","Riley Park","00","00 E 27TH AV, Vancouver, BC, Canada",49.24677,-123.06088
"5244",2014,1,17,8,53,"ENG - Solid Waste","Sanitation","Cart - Garbage","##","W 39TH AV","Riley Park","00","00 W 39TH AV, Vancouver, BC, Canada",49.23649,-123.1591
"5245",2014,1,17,8,58,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","10##","SE MARINE DRIVE","Sunset","1000","1000 SE MARINE DRIVE, Vancouver, BC, Canada",49.2109651,-123.0855083
"5246",2014,1,17,9,0,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","62##","WINDSOR ST","Sunset","6200","6200 WINDSOR ST, Vancouver, BC, Canada",49.2281999,-123.0849303
"5247",2014,1,17,9,0,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","27##","E 24TH AV","Renfrew-Collingwood","2700","2700 E 24TH AV, Vancouver, BC, Canada",49.2486951,-123.04941
"5248",2014,1,17,9,1,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","7##","W 68TH AV","Marpole","700","700 W 68TH AV, Vancouver, BC, Canada",49.2101151,-123.1204526
"5249",2014,1,17,9,3,"ENG - Water & Sewer","Sewers Operations","Sewer General Inquiries","13##","E 49TH AV","Sunset","1300","1300 E 49TH AV, Vancouver, BC, Canada",49.2251851,-123.0798697
"5250",2014,1,17,9,3,"ENG - Water & Sewer","Water Operations","Water Hydrant Issue","6##","PIPELINE ROAD","","600","600 PIPELINE ROAD, Vancouver, BC, Canada",49.2997628,-123.1355634
"5251",2014,1,17,9,4,"CSG - Licenses","Animal Control","Animal Control General Inquiry Case","25##","MAPLE ST","Kitsilano","2500","2500 MAPLE ST, Vancouver, BC, Canada",49.2636236,-123.1502756
"5252",2014,1,17,9,4,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","59##","ANGUS DRIVE","Kerrisdale","5900","5900 ANGUS DRIVE, Vancouver, BC, Canada",49.2324492,-123.1475741
"5253",2014,1,17,9,4,"ENG - Solid Waste","Sanitation","Recycling Bag Request","40##","W 13TH AV","West Point Grey","4000","4000 W 13TH AV, Vancouver, BC, Canada",49.2607251,-123.1942027
"5254",2014,1,17,9,6,"ENG - Water & Sewer","Sewers Operations","Sewer Pipe Inquiries","40##","W 13TH AV","West Point Grey","4000","4000 W 13TH AV, Vancouver, BC, Canada",49.2607251,-123.1942027
"5255",2014,1,17,9,7,"ENG - Solid Waste","Sanitation","Cart - Garbage","39##","W 21ST AV","Dunbar Southlands","3900","3900 W 21ST AV, Vancouver, BC, Canada",49.2536351,-123.1910419
"5256",2014,1,17,9,14,"ENG - Transportation","Traffic and Data Management","Traffic & Pedestrian Signal - New","Intersection","W 4TH AV and WATERLOO ST","Kitsilano","Intersection"," W 4TH AV and WATERLOO ST, Vancouver, BC, Canada",49.26853,-123.17966
"5257",2014,1,17,9,19,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","66##","GRANVILLE ST","Kerrisdale","6600","6600 GRANVILLE ST, Vancouver, BC, Canada",49.2264078,-123.1396712
"5258",2014,1,17,9,19,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","2##","E 5TH AV","Mount Pleasant","200","200 E 5TH AV, Vancouver, BC, Canada",49.2662851,-123.1005998
"5259",2014,1,17,9,21,"ENG - Transportation","Neighbourhood Parking and Transportation","Traffic Calming Request","Intersection","E 46TH AV and KERR ST","Killarney","Intersection"," E 46TH AV and KERR ST, Vancouver, BC, Canada",49.22853,-123.04083
"5260",2014,1,17,9,21,"ENG - Solid Waste","Sanitation","Cart - Garbage","52##","SOMERVILLE ST","Kensington-Cedar Cottage","5200","5200 SOMERVILLE ST, Vancouver, BC, Canada",49.2376709,-123.0855936
"5261",2014,1,17,9,22,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","7##","SKEENA ST","Hastings-Sunrise","700","700 SKEENA ST, Vancouver, BC, Canada",49.278114,-123.0281751
"5262",2014,1,17,9,23,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","50##","VICTORIA DRIVE","Kensington-Cedar Cottage","5000","5000 VICTORIA DRIVE, Vancouver, BC, Canada",49.2388,-123.06497
"5263",2014,1,17,9,25,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","47##","BELMONT AV","West Point Grey","4700","4700 BELMONT AV, Vancouver, BC, Canada",49.2736658,-123.2150597
"5264",2014,1,17,9,25,"ENG - Office of the Deputy City Engineer","Kent Construction Supplies and Services","Snow and Ice Removal - Sidewalk Bylaw Inquiry","8##","E 6TH AV","Mount Pleasant","800","800 E 6TH AV, Vancouver, BC, Canada",49.2650947,-123.0869009
"5265",2014,1,17,9,26,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","4##","E 60TH AV","Sunset","400","400 E 60TH AV, Vancouver, BC, Canada",49.2155951,-123.09756
"5266",2014,1,17,9,26,"ENG - Solid Waste","Sanitation","Recycling Bag Request","32##","WOODLAND DRIVE","Kensington-Cedar Cottage","3200","3200 WOODLAND DRIVE, Vancouver, BC, Canada",49.2564077,-123.0740547
"5267",2014,1,17,9,27,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","4##","E 60TH AV","Sunset","400","400 E 60TH AV, Vancouver, BC, Canada",49.2155951,-123.09756
"5268",2014,1,17,9,27,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","5700"," - 5799 BLENHEIM ST","Kerrisdale","5700","5700  - 5799 BLENHEIM ST, Vancouver, BC, Canada",49.2346285,-123.1785851
"5269",2014,1,17,9,30,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","##","W CORDOVA ST","Downtown","00","00 W CORDOVA ST, Vancouver, BC, Canada",49.28961,-123.12306
"5270",2014,1,17,9,30,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","14##","W 47TH AV","Oakridge","1400","1400 W 47TH AV, Vancouver, BC, Canada",49.2286052,-123.1375765
"5271",2014,1,17,9,37,"ENG - Water & Sewer","Sewers Operations","Sewer General Inquiries","29##","E 1ST AV","Hastings-Sunrise","2900","2900 E 1ST AV, Vancouver, BC, Canada",49.2692651,-123.043963
"5272",2014,1,17,9,38,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","8##","W 7TH AV","Fairview","800","800 W 7TH AV, Vancouver, BC, Canada",49.2649551,-123.1218467
"5273",2014,1,17,9,39,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","2##","E 6TH AV","Mount Pleasant","200","200 E 6TH AV, Vancouver, BC, Canada",49.2653751,-123.1006498
"5274",2014,1,17,9,39,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","69##","FLEMING ST","Victoria-Fraserview","6900","6900 FLEMING ST, Vancouver, BC, Canada",49.2215991,-123.0730346
"5275",2014,1,17,9,40,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","72##","KNIGHT ST","Sunset","7200","7200 KNIGHT ST, Vancouver, BC, Canada",49.2190265,-123.0769051
"5276",2014,1,17,9,42,"ENG - Solid Waste","Sanitation","Recycling Box Request","69##","SELKIRK ST","Oakridge","6900","6900 SELKIRK ST, Vancouver, BC, Canada",49.223349,-123.1331347
"5277",2014,1,17,9,43,"ENG - Solid Waste","Sanitation","Cart - Garbage","72##","KNIGHT ST","Sunset","7200","7200 KNIGHT ST, Vancouver, BC, Canada",49.2190265,-123.0769051
"5278",2014,1,17,9,44,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","62##","BATTISON ST","Killarney","6200","6200 BATTISON ST, Vancouver, BC, Canada",49.2275495,-123.0303772
"5279",2014,1,17,9,45,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","17##","KINGSWAY","Kensington-Cedar Cottage","1700","1700 KINGSWAY, Vancouver, BC, Canada",49.24698,-123.06973
"5280",2014,1,17,9,49,"CSG - Licenses & Inspections","Administration Branch","Building Plans Information Request","9##","STATION ST","","900","900 STATION ST, Vancouver, BC, Canada",49.2765789,-123.0988255
"5281",2014,1,17,9,52,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","53##","OBEN ST","Renfrew-Collingwood","5300","5300 OBEN ST, Vancouver, BC, Canada",49.2353773,-123.0262212
"5282",2014,1,17,9,53,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","20##","W 8TH AV","Kitsilano","2000","2000 W 8TH AV, Vancouver, BC, Canada",49.2645751,-123.1506542
"5283",2014,1,17,9,56,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","15##","W 6TH AV","Fairview","1500","1500 W 6TH AV, Vancouver, BC, Canada",49.2660551,-123.1384746
"5284",2014,1,17,9,58,"ENG - Solid Waste","Sanitation","Cart - Garbage","11##","E 49TH AV","Sunset","1100","1100 E 49TH AV, Vancouver, BC, Canada",49.2252349,-123.0825622
"5285",2014,1,17,9,58,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","22##","E 10TH AV","Kensington-Cedar Cottage","2200","2200 E 10TH AV, Vancouver, BC, Canada",49.2612151,-123.0600399
"5286",2014,1,17,10,2,"ENG - Water & Sewer","Water Operations","Water General Work Request","32##","KINGSWAY","Renfrew-Collingwood","3200","3200 KINGSWAY, Vancouver, BC, Canada",49.2348704,-123.0377165
"5287",2014,1,17,10,4,"ENG - Water & Sewer","Water Operations","Water Service Locate Request","32##","KINGSWAY","Renfrew-Collingwood","3200","3200 KINGSWAY, Vancouver, BC, Canada",49.2348704,-123.0377165
"5288",2014,1,17,10,5,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","1##","E 23RD AV","Riley Park","100","100 E 23RD AV, Vancouver, BC, Canada",49.2502043,-123.1027002
"5289",2014,1,17,10,6,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","34##","E 4TH AV","Hastings-Sunrise","3400","3400 E 4TH AV, Vancouver, BC, Canada",49.2665047,-123.0307597
"5290",2014,1,17,10,6,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","32##","KINGSWAY","Renfrew-Collingwood","3200","3200 KINGSWAY, Vancouver, BC, Canada",49.2348704,-123.0377165
"5291",2014,1,17,10,6,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","23##","ASH ST","Fairview","2300","2300 ASH ST, Vancouver, BC, Canada",49.2648593,-123.1172951
"5292",2014,1,17,10,10,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","5##","GARDEN DRIVE","Grandview-Woodland","500","500 GARDEN DRIVE, Vancouver, BC, Canada",49.2801605,-123.0576238
"5293",2014,1,17,10,12,"Public Safety - Fire","Prevention","FPB_General Inquiry Case","1##","W 3RD AV","Mount Pleasant","100","100 W 3RD AV, Vancouver, BC, Canada",49.2681951,-123.1068335
"5294",2014,1,17,10,12,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","58##","LINCOLN ST","Killarney","5800","5800 LINCOLN ST, Vancouver, BC, Canada",49.2318967,-123.0263951
"5295",2014,1,17,10,13,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","5##","GARDEN DRIVE","Grandview-Woodland","500","500 GARDEN DRIVE, Vancouver, BC, Canada",49.2801605,-123.0576238
"5296",2014,1,17,10,14,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","15##","NELSON ST","West End","1500","1500 NELSON ST, Vancouver, BC, Canada",49.2865265,-123.1345526
"5297",2014,1,17,10,15,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","4##","E 45TH AV","Sunset","400","400 E 45TH AV, Vancouver, BC, Canada",49.2291745,-123.097091
"5298",2014,1,17,10,18,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","38##","W 46TH AV","Dunbar Southlands","3800","3800 W 46TH AV, Vancouver, BC, Canada",49.2305651,-123.1897607
"5299",2014,1,17,10,19,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","58##","LINCOLN ST","Killarney","5800","5800 LINCOLN ST, Vancouver, BC, Canada",49.2318967,-123.0263951
"5300",2014,1,17,10,19,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","36##","W 14TH AV","Kitsilano","3600","3600 W 14TH AV, Vancouver, BC, Canada",49.2596651,-123.1842324
"5301",2014,1,17,10,20,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","Intersection","ARGYLE ST and E 51ST AV","Victoria-Fraserview","Intersection"," ARGYLE ST and E 51ST AV, Vancouver, BC, Canada",49.22337,-123.07179
"5302",2014,1,17,10,20,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","7##","W 23RD AV","South Cambie","700","700 W 23RD AV, Vancouver, BC, Canada",49.2505651,-123.1205001
"5303",2014,1,17,10,20,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","24##","W 47TH AV","Kerrisdale","2400","2400 W 47TH AV, Vancouver, BC, Canada",49.2289534,-123.1620944
"5304",2014,1,17,10,22,"PRB - Administration","General Park Board Information","PRB_Park Ranger SR","82##","KERR ST","Killarney","8200","8200 KERR ST, Vancouver, BC, Canada",49.2103086,-123.0417152
"5305",2014,1,17,10,22,"ENG - Solid Waste","Sanitation","Cart - Garbage","65##","KNIGHT ST","Victoria-Fraserview","6500","6500 KNIGHT ST, Vancouver, BC, Canada",49.2251457,-123.0771051
"5306",2014,1,17,10,22,"ENG - Solid Waste","Sanitation","Cart - Garbage","60##","CHURCHILL ST","Kerrisdale","6000","6000 CHURCHILL ST, Vancouver, BC, Canada",49.23156,-123.1412689
"5307",2014,1,17,10,23,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","14##","MAPLE ST","Kitsilano","1400","1400 MAPLE ST, Vancouver, BC, Canada",49.2732087,-123.1499566
"5308",2014,1,17,10,23,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","60##","CHURCHILL ST","Kerrisdale","6000","6000 CHURCHILL ST, Vancouver, BC, Canada",49.23156,-123.1412689
"5309",2014,1,17,10,24,"ENG - Solid Waste","Sanitation","Cart - Garbage","7##","E 63RD AV","Sunset","700","700 E 63RD AV, Vancouver, BC, Canada",49.2128651,-123.0908143
"5310",2014,1,17,10,25,"ENG - Solid Waste","Sanitation","Cart - Garbage","58##","MARGUERITE ST","Kerrisdale","5800","5800 MARGUERITE ST, Vancouver, BC, Canada",49.2334826,-123.1445487
"5311",2014,1,17,10,25,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","86##","SELKIRK ST","Marpole","8600","8600 SELKIRK ST, Vancouver, BC, Canada",49.2083492,-123.1330838
"5312",2014,1,17,10,26,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","72##","ONTARIO ST","Sunset","7200","7200 ONTARIO ST, Vancouver, BC, Canada",49.2192313,-123.1059541
"5313",2014,1,17,10,28,"ENG - Water & Sewer","Sewers Operations","Sewer Pipe Inquiries","12##","E 23RD AV","Kensington-Cedar Cottage","1200","1200 E 23RD AV, Vancouver, BC, Canada",49.2498651,-123.0797538
"5314",2014,1,17,10,28,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","58##","MARGUERITE ST","Kerrisdale","5800","5800 MARGUERITE ST, Vancouver, BC, Canada",49.2334826,-123.1445487
"5315",2014,1,17,10,30,"CSG - Licenses","License Office","Licence Payment Request Case","7##","W BROADWAY","Fairview","700","700 W BROADWAY, Vancouver, BC, Canada",49.26302,-123.12013
"5316",2014,1,17,10,31,"ENG - Solid Waste","Sanitation","Recycling Box Request","58##","MARGUERITE ST","Kerrisdale","5800","5800 MARGUERITE ST, Vancouver, BC, Canada",49.2334826,-123.1445487
"5317",2014,1,17,10,31,"ENG - Solid Waste","Sanitation","Recycling Bag Request","58##","MARGUERITE ST","Kerrisdale","5800","5800 MARGUERITE ST, Vancouver, BC, Canada",49.2334826,-123.1445487
"5318",2014,1,17,10,35,"ENG - Solid Waste","Sanitation","Recycling Bag Request","31##","E 4TH AV","Hastings-Sunrise","3100","3100 E 4TH AV, Vancouver, BC, Canada",49.2665345,-123.0387304
"5319",2014,1,17,10,36,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","61##","LARCH ST","Kerrisdale","6100","6100 LARCH ST, Vancouver, BC, Canada",49.23075,-123.1627251
"5320",2014,1,17,10,38,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","62##","CARNARVON ST","Kerrisdale","6200","6200 CARNARVON ST, Vancouver, BC, Canada",49.2301337,-123.1733599
"5321",2014,1,17,10,39,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","W 16TH AV","Arbutus Ridge","2700","2700 W 16TH AV, Vancouver, BC, Canada",49.2574158,-123.165901
"5322",2014,1,17,10,40,"ENG - Solid Waste","Sanitation","Cart - Garbage","1##","E 60TH AV","Sunset","100","100 E 60TH AV, Vancouver, BC, Canada",49.2157701,-123.1041692
"5323",2014,1,17,10,40,"ENG - Solid Waste","Sanitation","Cart - Garbage","40##","W 16TH AV","Dunbar Southlands","4000","4000 W 16TH AV, Vancouver, BC, Canada",49.2578351,-123.1937555
"5324",2014,1,17,10,41,"ENG - Solid Waste","Sanitation","Parks Litter Can or Cart Request","66##","COMMERCIAL ST","Victoria-Fraserview","6600","6600 COMMERCIAL ST, Vancouver, BC, Canada",49.2241914,-123.0688247
"5325",2014,1,17,10,42,"ENG - Solid Waste","Sanitation","Recycling Bag Request","1##","E 60TH AV","Sunset","100","100 E 60TH AV, Vancouver, BC, Canada",49.2157701,-123.1041692
"5326",2014,1,17,10,42,"ENG - Solid Waste","Sanitation","Cart - Garbage","16##","E 34TH AV","Kensington-Cedar Cottage","1600","1600 E 34TH AV, Vancouver, BC, Canada",49.2392003,-123.0727178
"5327",2014,1,17,10,42,"ENG - Solid Waste","Sanitation","Recycling Box Request","1##","E 60TH AV","Sunset","100","100 E 60TH AV, Vancouver, BC, Canada",49.2157701,-123.1041692
"5328",2014,1,17,10,44,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","13##","E 49TH AV","Sunset","1300","1300 E 49TH AV, Vancouver, BC, Canada",49.2251851,-123.0798697
"5329",2014,1,17,10,45,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","18##","CYPRESS ST","Kitsilano","1800","1800 CYPRESS ST, Vancouver, BC, Canada",49.2696572,-123.1477351
"5330",2014,1,17,10,46,"ENG - Solid Waste","Sanitation","Street Cleaning & Debris Pickup","16##","ALMA ST","Kitsilano","1600","1600 ALMA ST, Vancouver, BC, Canada",49.2722467,-123.1853658
"5331",2014,1,17,10,47,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","13##","E 49TH AV","Sunset","1300","1300 E 49TH AV, Vancouver, BC, Canada",49.2251851,-123.0798697
"5332",2014,1,17,10,48,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","41##","STAULO CRESCENT","Dunbar Southlands","4100","4100 STAULO CRESCENT, Vancouver, BC, Canada",49.2281252,-123.198035
"5333",2014,1,17,10,48,"ENG - Solid Waste","Sanitation","Cart - Garbage","13##","E 49TH AV","Sunset","1300","1300 E 49TH AV, Vancouver, BC, Canada",49.2251851,-123.0798697
"5334",2014,1,17,10,49,"Business Planning & Services","311 Contact Centre","Citizen Feedback","28##","ETON ST","Hastings-Sunrise","2800","2800 ETON ST, Vancouver, BC, Canada",49.2875551,-123.0464393
"5335",2014,1,17,10,57,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","38##","W 17TH AV","Dunbar Southlands","3800","3800 W 17TH AV, Vancouver, BC, Canada",49.2572851,-123.1881607
"5336",2014,1,17,11,0,"Business Planning & Services","311 Contact Centre","Citizen Feedback","Intersection","CLARK DRIVE and VENABLES ST","Grandview-Woodland","Intersection"," CLARK DRIVE and VENABLES ST, Vancouver, BC, Canada",49.27677,-123.07722
"5337",2014,1,17,11,1,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","25##","EDGAR CRESCENT","Arbutus Ridge","2500","2500 EDGAR CRESCENT, Vancouver, BC, Canada",49.2458133,-123.1626628
"5338",2014,1,17,11,1,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","33##","W 53RD AV","Dunbar Southlands","3300","3300 W 53RD AV, Vancouver, BC, Canada",49.2233351,-123.1791224
