Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,7,16,12,14,ENG - Solid Waste,Sanitation,Cart - Garbage,15##,W 58TH AV,Marpole
2014,7,16,12,15,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,33##,W 26TH AV,Dunbar Southlands
2014,7,16,12,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),15##,W 58TH AV,Marpole
2014,7,16,12,20,CSG - Licenses,Animal Control,Lost Pets Case,29##,E PENDER ST,Hastings-Sunrise
2014,7,16,12,23,CSG - Inspections,Property Use,PUI Noise Complaint Case,13##,W 4TH AV,Fairview
2014,7,16,12,24,ENG - Solid Waste,Sanitation,Cart - Garbage,36##,TANNER ST,Renfrew-Collingwood
2014,7,16,12,25,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),36##,TANNER ST,Renfrew-Collingwood
2014,7,16,12,32,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,32##,W 2ND AV,Kitsilano
2014,7,16,12,34,ENG - Solid Waste,Sanitation,Cart - Garbage,26##,SW MARINE DRIVE,Kerrisdale
2014,7,16,12,37,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,##,E 6TH AV,Mount Pleasant
2014,7,16,12,39,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,31##,W 10TH AV,Kitsilano
2014,7,16,12,39,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,29##,W 34TH AV,Dunbar Southlands
2014,7,16,12,40,ENG - Water & Sewer,Water Design,Water Conservation Violation,61##,WILTSHIRE ST,Kerrisdale
2014,7,16,12,41,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,8##,SALSBURY DRIVE,Grandview-Woodland
2014,7,16,12,43,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,32##,W 28TH AV,Dunbar Southlands
2014,7,16,12,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,32##,W 28TH AV,Dunbar Southlands
2014,7,16,12,45,ENG - Solid Waste,Sanitation,Recycling Box Request,32##,W 28TH AV,Dunbar Southlands
2014,7,16,12,46,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,15##,E 13TH AV,Kensington-Cedar Cottage
2014,7,16,12,51,ENG - Solid Waste,Sanitation,Recycling Bag Request,29##,W 39TH AV,Dunbar Southlands
2014,7,16,12,51,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,15##,E 13TH AV,Kensington-Cedar Cottage
2014,7,16,12,52,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,20##,W 3RD AV,Kitsilano
2014,7,16,12,53,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1700, - 1799 POWELL ST,Grandview-Woodland
2014,7,16,12,55,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,52##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,16,12,55,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,28##,W 43RD AV,Kerrisdale
2014,7,16,12,55,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,9##,W 21ST AV,South Cambie
2014,7,16,12,55,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,12##,RENFREW ST,Hastings-Sunrise
2014,7,16,12,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,53##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,16,12,57,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,39##,BOYD DIVERSION,Renfrew-Collingwood
2014,7,16,12,58,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,17##,E PENDER ST,Grandview-Woodland
2014,7,16,13,2,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,25##,CAMBRIDGE ST,Hastings-Sunrise
2014,7,16,13,3,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,11##,ROBSON ST,West End
2014,7,16,13,3,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,11##,W 58TH AV,Marpole
2014,7,16,13,4,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,50##,ST. CATHERINES ST,Kensington-Cedar Cottage
2014,7,16,13,10,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,42##,ASH ST,South Cambie
2014,7,16,13,15,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,3##,HOMER ST,Downtown
2014,7,16,13,15,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3##,ALEXANDER ST,Strathcona
2014,7,16,13,15,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,18##,PANDORA ST,Grandview-Woodland
2014,7,16,13,16,ENG - Water & Sewer,Water Operations,Water Pressure or No Water Issue,1##,W HASTINGS ST,Downtown
2014,7,16,13,19,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,BLANCA ST,West Point Grey
2014,7,16,13,23,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,35##,POINT GREY ROAD,Kitsilano
2014,7,16,13,25,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,44##,MAGNOLIA ST,Arbutus Ridge
2014,7,16,13,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,75##,ELLIOTT ST,Victoria-Fraserview
2014,7,16,13,27,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,51##,HOY ST,Renfrew-Collingwood
2014,7,16,13,30,CSG - Inspections,Property Use,PUI Noise Complaint Case,14##,WILLIAM ST,Grandview-Woodland
2014,7,16,13,31,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,4300, - 4399 JAMES ST,Riley Park
2014,7,16,13,33,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,W 14TH AV,Kitsilano
2014,7,16,13,35,ENG - Solid Waste,Sanitation,Cart - Garbage,20##,W 14TH AV,Kitsilano
2014,7,16,13,39,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,58##,FRASER ST,Sunset
2014,7,16,13,42,CSG - Licenses,Animal Control,Dead Animal Pickup Case,38##,POINT GREY ROAD,West Point Grey
2014,7,16,13,43,CSG - Licenses,Animal Control,Dead Animal Pickup Case,39##,POINT GREY ROAD,West Point Grey
2014,7,16,13,46,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),66##,BEECHWOOD ST,Kerrisdale
2014,7,16,13,47,ENG - Transportation,Traffic and Data Management,Truck Violation,16##,VINE ST,Kitsilano
2014,7,16,13,48,CSG - Inspections,Plumbing and Gas,Plumbing and Gas Inspection Cancellation Case,40##,W 10TH AV,West Point Grey
2014,7,16,13,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,E 26TH AV,Renfrew-Collingwood
2014,7,16,13,56,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,3##,E 1ST AV,Strathcona
2014,7,16,13,57,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,17##,W 49TH AV,Kerrisdale
2014,7,16,13,57,ENG - Streets,Streets Operations,Streets - General Issues,47##,OAK ST,South Cambie
2014,7,16,13,59,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,200, - 299 E 11TH AV,Mount Pleasant
2014,7,16,14,0,ENG - Solid Waste,Sanitation,Recycling Bag Request,24##,E 26TH AV,Renfrew-Collingwood
2014,7,16,14,0,ENG - Solid Waste,Sanitation,Recycling Box Request,24##,E 26TH AV,Renfrew-Collingwood
2014,7,16,14,7,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,8##,E 23RD AV,Kensington-Cedar Cottage
2014,7,16,14,9,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,58##,BALSAM ST,Kerrisdale
2014,7,16,14,12,Business Planning & Services,311 Contact Centre,Citizen Feedback,32##,NEW BRIGHTON ROAD,Hastings-Sunrise
2014,7,16,14,12,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,21##,KINGSWAY,Kensington-Cedar Cottage
2014,7,16,14,22,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,23##,SCOTIA ST,Mount Pleasant
2014,7,16,14,23,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,CAMBIE ST,Downtown
2014,7,16,14,23,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,19##,WATERLOO ST,Kitsilano
2014,7,16,14,24,ENG - Solid Waste,Sanitation,Recycling Box Request,36##,W 23RD AV,Dunbar Southlands
2014,7,16,14,24,ENG - Solid Waste,Sanitation,Recycling Bag Request,36##,W 23RD AV,Dunbar Southlands
2014,7,16,14,25,ENG - Water & Sewer,Water Design,Water Conservation Violation,43##,JERICHO CIRCLE,West Point Grey
2014,7,16,14,28,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,52##,ABERDEEN ST,Renfrew-Collingwood
2014,7,16,14,30,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,34##,FALAISE AV,Renfrew-Collingwood
2014,7,16,14,33,CSG - Licenses,Animal Control,Lost Pets Case,12##,W 26TH AV,Shaughnessy
2014,7,16,14,34,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,W 16TH AV,Kitsilano
2014,7,16,14,35,ENG - Solid Waste,Sanitation,Cart - Garbage,25##,W 45TH AV,Kerrisdale
2014,7,16,14,36,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,48##,COLLINGWOOD ST,Dunbar Southlands
2014,7,16,14,36,ENG - Solid Waste,Sanitation,Recycling Bag Request,36##,W 16TH AV,Kitsilano
2014,7,16,14,37,ENG - Streets,Streets Operations,Street - Repair,700, - 799 SMITHE ST,Downtown
2014,7,16,14,45,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,15##,E 10TH AV,Kensington-Cedar Cottage
2014,7,16,14,46,Business Planning & Services,311 Contact Centre,Citizen Feedback,15##,E 10TH AV,Kensington-Cedar Cottage
2014,7,16,14,47,ENG - Water & Sewer,Water Operations,Water Meter Issue,400, - 499 MCLEAN DRIVE,Grandview-Woodland
2014,7,16,14,47,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,DUNLEVY AV and POWELL ST,Strathcona
2014,7,16,14,49,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,38##,W 34TH AV,Dunbar Southlands
2014,7,16,14,51,CSG - Licenses,Animal Control,Holding Stray Case,9##,RICHARDS ST,Downtown
2014,7,16,14,55,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3200, - 3299 KNIGHT ST,Kensington-Cedar Cottage
2014,7,16,14,58,ENG - Solid Waste,Sanitation,Cart - Garbage,30##,E 20TH AV,Renfrew-Collingwood
2014,7,16,14,59,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),57##,VICTORIA DRIVE,Victoria-Fraserview
2014,7,16,15,2,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,48##,TRAFALGAR ST,Arbutus Ridge
2014,7,16,15,3,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,ALBERNI ST and JERVIS ST,West End
2014,7,16,15,3,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 44TH AV,Kerrisdale
2014,7,16,15,6,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,26##,E 52ND AV,Victoria-Fraserview
2014,7,16,15,9,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),66##,FRASER ST,Sunset
2014,7,16,15,13,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,NATIONAL AV and QUEBEC ST,Downtown
2014,7,16,15,14,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,22##,BURQUITLAM DRIVE,Victoria-Fraserview
2014,7,16,15,18,Business Planning & Services,311 Contact Centre,Citizen Feedback,45##,FRASER ST,Kensington-Cedar Cottage
2014,7,16,15,21,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,37##,W 38TH AV,Dunbar Southlands
2014,7,16,15,23,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,55##,WEST BOULEVARD,Arbutus Ridge
2014,7,16,15,25,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 33RD AV,Arbutus Ridge
2014,7,16,15,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,55##,WEST BOULEVARD,Arbutus Ridge
2014,7,16,15,28,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,KINGSWAY and MCKINNON ST,Renfrew-Collingwood
2014,7,16,15,30,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,STEPHENS ST and W 6TH AV,Kitsilano
2014,7,16,15,31,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,16##,W 11TH AV,Fairview
2014,7,16,15,32,Business Planning & Services,311 Contact Centre,Citizen Feedback,2200, - 2299 STEPHENS ST,Kitsilano
2014,7,16,15,32,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,15##,COMOX ST,West End
2014,7,16,15,32,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,38##,W 15TH AV,West Point Grey
2014,7,16,15,32,CSG - Licenses,Animal Control,Holding Stray Case,69##,TYNE ST,Killarney
2014,7,16,15,35,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,34##,NAIRN AV,Killarney
2014,7,16,15,36,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,23##,DUNBAR ST,Kitsilano
2014,7,16,15,38,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,48##,NARVAEZ DRIVE,Arbutus Ridge
2014,7,16,15,40,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),45##,INVERNESS ST,Kensington-Cedar Cottage
2014,7,16,15,40,ENG - Streets,Streets Operations,Streets - General Issues,4##,E 49TH AV,Sunset
2014,7,16,15,44,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,32##,W 7TH AV,Kitsilano
2014,7,16,15,44,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,19##,W 1ST AV,Kitsilano
2014,7,16,15,44,ENG - Solid Waste,Sanitation,Cart - Garbage,50##,DUNBAR ST,Dunbar Southlands
2014,7,16,15,45,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,32##,W 7TH AV,Kitsilano
2014,7,16,15,46,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,50##,DUNBAR ST,Dunbar Southlands
2014,7,16,15,46,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),50##,DUNBAR ST,Dunbar Southlands
2014,7,16,15,46,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,30##,W 36TH AV,Dunbar Southlands
2014,7,16,15,49,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,5##,ALEXANDER ST,Strathcona
2014,7,16,15,52,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,22##,E 28TH AV,Kensington-Cedar Cottage
2014,7,16,15,54,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),43##,QUESNEL DRIVE,Arbutus Ridge
2014,7,16,15,59,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,KINGSWAY and MCKINNON ST,Renfrew-Collingwood
2014,7,16,16,6,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,12##,W 12TH AV,Fairview
2014,7,16,16,6,Business Planning & Services,311 Contact Centre,Citizen Feedback,44##,W 6TH AV,West Point Grey
2014,7,16,16,9,ENG - Solid Waste,Sanitation,Cart - Garbage,24##,W 15TH AV,Kitsilano
2014,7,16,16,9,ENG - Streets,Streets Operations,Streets - General Issues,2##,W 70TH AV,Marpole
2014,7,16,16,11,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),18##,TOLMIE ST,West Point Grey
2014,7,16,16,12,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,TOLMIE ST,West Point Grey
2014,7,16,16,12,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 45TH AV,Kerrisdale
2014,7,16,16,15,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,9##,E 11TH AV,Mount Pleasant
2014,7,16,16,21,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,8##,SALSBURY DRIVE,Grandview-Woodland
2014,7,16,16,21,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,54##,YEW ST,Arbutus Ridge
2014,7,16,16,24,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,4##,E 20TH AV,Riley Park
2014,7,16,16,26,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,W 53RD AV,Kerrisdale
2014,7,16,16,27,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,MARINE WAY and SE MARINE DRIVE,Killarney
2014,7,16,16,28,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,2##,E 47TH AV,Sunset
2014,7,16,16,29,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,77##,MAIN ST,Sunset
2014,7,16,16,30,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,OAK ST and W 26TH AV,South Cambie
2014,7,16,16,32,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,7##,KINGSWAY,Kensington-Cedar Cottage
2014,7,16,16,33,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,16##,ROBSON ST,West End
2014,7,16,16,34,ENG - Solid Waste,Sanitation,Cart - Garbage,49##,COLLINGWOOD ST,Dunbar Southlands
2014,7,16,16,37,ENG - Water & Sewer,Water Design,Water Conservation Violation,45##,W 1ST AV,West Point Grey
2014,7,16,16,39,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,33##,W 26TH AV,Dunbar Southlands
2014,7,16,16,39,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),49##,COLLINGWOOD ST,Dunbar Southlands
2014,7,16,16,40,Business Planning & Services,311 Contact Centre,Citizen Feedback,26##,W 7TH AV,Kitsilano
2014,7,16,16,42,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,30##,SOPHIA ST,Mount Pleasant
2014,7,16,16,43,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,38##,HEATHER ST,South Cambie
2014,7,16,16,44,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,W 33RD AV,Arbutus Ridge
2014,7,16,16,47,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,31##,E 18TH AV,Renfrew-Collingwood
2014,7,16,16,55,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,52##,DUNBAR ST,Dunbar Southlands
2014,7,16,16,58,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),22##,GRANVILLE ST,Fairview
2014,7,16,16,59,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,41##,W 13TH AV,West Point Grey
2014,7,16,17,1,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,W 32ND AV,Arbutus Ridge
2014,7,16,17,2,CSG - Inspections,Property Use,PUI Noise Complaint Case,45##,FRASER ST,Kensington-Cedar Cottage
2014,7,16,17,4,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 33RD AV,Arbutus Ridge
2014,7,16,17,4,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,23##,DUNBAR ST,
2014,7,16,17,4,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - New,34##,VANNESS AV,Renfrew-Collingwood
2014,7,16,17,7,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,23##,DUNBAR ST,
2014,7,16,17,7,ENG - Streets,Traffic and Electrical Operations,Street Light - New/Relocation,34##,VANNESS AV,Renfrew-Collingwood
2014,7,16,17,18,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,23##,W 47TH AV,Kerrisdale
2014,7,16,17,19,ENG - Water & Sewer,Water Design,Water Conservation Violation,26##,W 45TH AV,Kerrisdale
2014,7,16,17,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),45##,W 11TH AV,West Point Grey
2014,7,16,17,21,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,8##,E 20TH AV,Kensington-Cedar Cottage
2014,7,16,17,22,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,8##,E 20TH AV,Kensington-Cedar Cottage
2014,7,16,17,36,ENG - Solid Waste,Sanitation,Recycling Bag Request,61##,BEATRICE ST,Victoria-Fraserview
2014,7,16,17,38,Business Planning & Services,311 Contact Centre,Citizen Feedback,45##,CLANCY LORANGER WAY,Riley Park
2014,7,16,17,47,CSG - Licenses,Animal Control,Animal Cremation Case,2##,ROBSON ST,Downtown
2014,7,16,17,48,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,W 4TH AV,Kitsilano
2014,7,16,18,12,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,35##,E PENDER ST,Hastings-Sunrise
2014,7,16,18,17,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,65##,BEECHWOOD ST,Kerrisdale
2014,7,16,18,19,ENG - Solid Waste,Sanitation,Cart - Garbage,72##,BLENHEIM ST,Kerrisdale
2014,7,16,18,31,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E BROADWAY and KINGSWAY,Mount Pleasant
2014,7,16,18,31,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E 53RD AV and FRASER ST,Sunset
2014,7,16,18,34,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,21##,E 2ND AV,Grandview-Woodland
2014,7,16,18,41,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,29##,W 6TH AV,Kitsilano
2014,7,16,18,55,ENG - Streets,Streets Operations,Sidewalk - Repair,22##,W BROADWAY,Kitsilano
2014,7,16,19,0,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,Intersection,DENMAN ST and HARO ST,West End
2014,7,16,19,10,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,W 33RD AV,Arbutus Ridge
2014,7,16,19,11,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,22##,W 32ND AV,Arbutus Ridge
2014,7,16,19,12,CSG - Licenses,Animal Control,Holding Stray Case,46##,OSLER ST,Shaughnessy
2014,7,16,19,19,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,35##,W 2ND AV,Kitsilano
2014,7,16,19,46,ENG - Water & Sewer,Water Design,Water Conservation Violation,33##,WORTHINGTON DRIVE,Renfrew-Collingwood
2014,7,16,19,46,ENG - Water & Sewer,Water Design,Water Conservation Violation,43##,W 11TH AV,West Point Grey
2014,7,16,19,53,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,22##,W 47TH AV,Kerrisdale
2014,7,16,19,56,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,6##,PIPELINE ROAD,
2014,7,16,19,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,13##,E 2ND AV,Grandview-Woodland
2014,7,16,19,57,ENG - Solid Waste,Sanitation,Recycling Bag Request,4##,E 63RD AV,Sunset
2014,7,16,20,7,CSG - Inspections,Property Use,PUI Noise Complaint Case,34##,W 20TH AV,Dunbar Southlands
2014,7,16,20,19,CSG - Inspections,Property Use,PUI Noise Complaint Case,25##,E 17TH AV,Renfrew-Collingwood
2014,7,16,20,23,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,32##,W 7TH AV,Kitsilano
2014,7,16,20,29,ENG - Solid Waste,Sanitation,Cart - Garbage,25##,TRIUMPH ST,Hastings-Sunrise
2014,7,16,20,39,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,47##,PATON ST,Arbutus Ridge
2014,7,16,20,45,ENG - Streets,Streets Operations,Street - Repair,18##,E 50TH AV,Victoria-Fraserview
2014,7,16,20,55,CSG - Inspections,Property Use,PUI Noise Complaint Case,43##,W 10TH AV,West Point Grey
2014,7,16,21,2,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,OAK ST and W 70TH AV,Marpole
2014,7,16,21,4,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,17##,BEACH AV,
2014,7,16,21,4,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,OAK ST and W 70TH AV,Marpole
2014,7,16,21,7,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,16##,W 61ST AV,Marpole
2014,7,16,21,9,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,OAK ST and W 70TH AV,Marpole
2014,7,16,21,11,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,12##,HOWE ST,Downtown
2014,7,16,21,14,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1400, - 1499 W 67TH AV,Marpole
2014,7,16,21,19,PRB - Planning and Operations,Vegetation,Vegetation Maintenance SR,17##,DAVIE ST,West End
2014,7,16,21,21,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,28##,OLIVER CRESCENT,Arbutus Ridge
2014,7,16,21,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,58##,HIGHBURY ST,Dunbar Southlands
2014,7,16,21,28,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,E BROADWAY and SCOTIA ST,Mount Pleasant
2014,7,16,21,31,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,E BROADWAY and SCOTIA ST,Mount Pleasant
2014,7,16,21,34,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,BRUNSWICK ST and E 6TH AV,Mount Pleasant
2014,7,16,21,39,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,E 6TH AV and GUELPH ST,Mount Pleasant
2014,7,16,21,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,E 6TH AV,Mount Pleasant
2014,7,16,21,44,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,5##,E 7TH AV,Mount Pleasant
2014,7,16,21,50,CSG - Licenses,Animal Control,Holding Stray Case,66##,SHERBROOKE ST,Sunset
2014,7,16,21,50,ENG - Solid Waste,Sanitation,Cart - Garbage,10##,E 18TH AV,Kensington-Cedar Cottage
2014,7,16,21,52,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,25##,W 21ST AV,Arbutus Ridge
2014,7,16,21,54,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),10##,E 18TH AV,Kensington-Cedar Cottage
2014,7,16,21,57,ENG - Solid Waste,Sanitation,Recycling Bag Request,49##,WILLOW ST,South Cambie
2014,7,16,22,0,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,33##,WILLIAM ST,Hastings-Sunrise
2014,7,17,7,5,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,38##,CAMBIE ST,Riley Park
2014,7,17,7,7,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,31##,W 34TH AV,Dunbar Southlands
